"filename", "language", "PHP", "JavaScript", "CSS", "JSON", "XML", "Markdown", "comment", "blank", "total"
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\ja\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\ku\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\lv\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\ms\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\nl\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\pl\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\pt_BR\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\ro\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\ru\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\sv\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\sw\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\tr\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\uk\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\vi\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\layout.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 19, 56
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\auth\edit-profile.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 19, 52
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\auth\email-verification\email-verification-prompt.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\auth\login.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 23, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\auth\password-reset\request-password-reset.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 17, 43
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\auth\password-reset\reset-password.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 16, 44
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\auth\register.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 20, 57
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\pages\tenancy\edit-tenant-profile.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 11, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\ar\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\layout.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bn\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\layout.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\bs\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\layout.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 17, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\cs\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\layout.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\da\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\layout.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 17, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\pages\auth\email-verification\email-verification-prompt.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 13, 35
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\pages\auth\login.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 23, 61
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\pages\auth\password-reset\request-password-reset.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\pages\auth\password-reset\reset-password.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 16, 43
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\pages\auth\register.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 20, 56
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\de\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\layout.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\el\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\layout.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 19, 56
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\auth\edit-profile.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 19, 52
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\auth\email-verification\email-verification-prompt.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\auth\login.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 23, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\auth\password-reset\request-password-reset.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 17, 43
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\auth\password-reset\reset-password.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 16, 44
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\auth\register.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 20, 57
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\pages\tenancy\edit-tenant-profile.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 11, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\en\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\layout.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 17, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\pages\auth\email-verification\email-verification-prompt.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 13, 35
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\pages\auth\password-reset\request-password-reset.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\pages\auth\password-reset\reset-password.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 16, 43
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\pages\auth\register.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 19, 53
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\es\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\layout.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 19, 56
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\pages\auth\login.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 23, 61
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fa\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\layout.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 17, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fi\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\layout.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 19, 56
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\auth\edit-profile.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 19, 52
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\auth\email-verification\email-verification-prompt.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\auth\login.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 23, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\auth\password-reset\request-password-reset.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 17, 43
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\auth\password-reset\reset-password.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 16, 44
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\auth\register.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 20, 57
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\pages\tenancy\edit-tenant-profile.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 11, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\fr\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\layout.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\resources\pages\edit-record.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\resources\pages\view-record.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 8, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\he\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\layout.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 12, 32
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\pages\auth\login.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 19, 48
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\pages\dashboard.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\resources\pages\create-record.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 15, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\resources\pages\edit-record.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 14, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\resources\pages\list-records.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\resources\pages\view-record.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 5, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\widgets\account-widget.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 7, 16
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hi\widgets\filament-info-widget.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 7, 18
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hu\global-search.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\proyecto\lang\vendor\filament-panels\hu\layout.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 13, 36
